Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,34.643,22.432,20.025,20.42,19.275,17.701,17.278,17.234,16.299,..
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.79193451,16.17450811,16.36380056,16.5583314,16.03163069,16.7555683,18.66853766,17.37256153,16.63943104,15.9660077
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,44.77869986,..,..,..
India,IND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,81.4,..,81.4,..,..,..,..,89.4,..,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.642465277,1.631323487,1.639914019,1.704926721,1.795595299,1.752534366,1.576093232,..,..,..
India,IND,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,53.5,..,..,..,66.7,66.7,..,..
India,IND,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,797.349232,..,..,..,..,..,..,..,..,..
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,630.9008678,..,..,..,..,..,..,..,..,..
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.96796301,19.81318916,19.15823491,18.79176484,19.9278286,18.6642649,18.68247693,21.39915833,23.20048784,21.89164331
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4.57507E+11,4.78831E+11,4.55542E+11,5.11576E+11,5.21176E+11,5.61017E+11,5.64979E+11,6.11987E+11,6.16863E+11,..
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.306,2.287,2.273,2.2,2.177,2.109,2.051,2.031,2.011,..
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,34576643694,44009492130,44458571546,39966091359,42117450737,50610647354,64362364994,44727277563,49940258404,28070213530
India,IND,Forest area (sq. km),AG.LND.FRST.K2,705616,708280,710944,713608,716272,718936,721600,724264,..,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2.03913E+12,2.10359E+12,2.2948E+12,2.65147E+12,2.70293E+12,2.83561E+12,2.67485E+12,3.16727E+12,3.35347E+12,3.54992E+12
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.410227605,7.996253786,8.256305502,6.795383419,6.453851345,3.871436941,-5.777724707,9.689592492,6.987039326,7.583971124
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1550,1590,1680,1800,1980,2080,1910,2180,2400,2540
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5150,5380,5760,6100,6670,7110,6900,7990,9070,10030
India,IND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.021E+12,2.0976E+12,2.24678E+12,2.43959E+12,2.71333E+12,2.87854E+12,2.66173E+12,3.06448E+12,3.39454E+12,3.63024E+12
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6.73225E+12,7.12099E+12,7.70618E+12,8.26436E+12,9.13197E+12,9.83744E+12,9.63977E+12,1.12503E+13,1.28582E+13,1.4324E+13
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.26780563,32.11673014,30.17269058,30.98217283,32.34321822,30.09619757,28.92238401,32.11582218,33.02391697,33.73508041
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,9.217166203,8.021878855,7.660357231,7.360672823,9.03473422,10.22349936,11.0322568,10.21221554,12.48172802,..
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,85,87,88,90,93,95,89,89,95,..
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.95422274,22.10972471,20.9242508,21.95073212,23.68914073,21.24113863,19.0756284,24.02393045,26.76483213,23.96228484
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,..,8.4,8.4,8.2,8.2,7.7,7.7,8,..,..
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.6564012,27.34739148,26.61899994,26.50001665,26.4120919,24.59147531,25.12290581,26.46652361,25.28406278,25.00870535
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.331756917,2.279588108,3.237974951,3.969257933,3.884240272,2.405517161,4.814857919,8.354907715,6.747513083,1.366467129
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.074,69.636,70.117,70.467,70.71,70.91,70.15,67.24,67.744,..
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.52649691,31.47393343,27.28742591,28.25469628,31.04934687,28.57939103,24.28590824,30.57894683,35.00421432,31.11811918
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.543981765,2.457450061,2.543151521,2.531511361,2.424284526,2.548622174,2.812527562,2.471446629,2.425227117,..
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,72.21351677,75.67324414,84.25058892,86.31708801,85.90350833,83.25286162,82.621059,81.98893361,80.64857717,..
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,46.3,43.6,41.1,38.7,36.4,34.3,32.4,30.6,29.1,..
India,IND,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,90.01636181,100,105.3211711,98.52233479,93.31153535,95.4083069,101.3923811,90.74087142,..,..
India,IND,Net migration,SM.POP.NETM,-310694,-475094,68119,-219656,-561563,-593495,-34772,-301970,-487303,-486136
India,IND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2991820068,3174350098,2679040039,3198139893,2461989990,2550320068,1794530029,3135310059,2831239990,..
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,70388642797,68909693353,62744364090,68967175500,78790170929,83332078002,83149172934,89375152218,1.11222E+11,1.19526E+11
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,439.6780929,444.931708,450.2357199,455.468934,460.4493174,465.1946394,469.6595667,473.4187327,..,..
India,IND,Population growth (annual %),SP.POP.GROW,1.240362184,1.18779532,1.185046229,1.155624491,1.087527722,1.025310772,0.955220858,0.797216094,0.680372581,0.805014301
India,IND,"Population, total",SP.POP.TOTL,1307246509,1322866505,1338636340,1354195680,1369003306,1383112050,1396387127,1407563842,1417173173,1428627663
India,IND,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,18.8,18.1,13.4,11.1,13.2,15.5,12.9,..,..
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,..
India,IND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,29.4,36.3,..,33.4,..,..,31.5,..,..,..
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.02799988,99.90399933,99.31400299,98.58899689,..,96.30937195,98.10421753,99.08499908,..,93.48899841
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,11.55062064,12.41520954,12.85101699,12.7267619,13.18853295,..,..,..,..,..
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.5569992,104.2220001,103.7429962,101.887001,101.0979996,99.5039978,101.2910004,102.3160019,111.0839996,112.0309982
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.032517552,1.03027153,1.030451775,1.084020019,1.015334487,1.019774318,1.007327437,0.99164027,..,..
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,75.31832886,74.94833374,76.11998749,74.59726715,75.78479004,75.52558136,75.10900116,78.06300354,78.81300354,76.54100037
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,..,..
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.984654191,10.56970905,11.14773842,11.38744398,12.01742775,..,..,..,..,..
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,3.479305985,3.479306895,3.479306895,3.479306571,3.479306571,4.395609044,4.395609044,..
India,IND,Time required to start a business (days),IC.REG.DURS,35,30,28.5,29.8,16.5,17.5,..,..,..,..
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,18.62962054,11.20636882,17.26341549,10.08468004,11.39764793,9.0023457,15.05383311,7.392850281,8.05825093,..
India,IND,Urban population growth (annual %),SP.URB.GROW,2.423844627,2.394052977,2.413097263,2.407475136,2.359169975,2.315801985,2.263634557,2.125468465,2.024671217,2.167236891
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,40.797,38.928,36.615,36.012,35.293,34.867,34.485,33.929,32.94,..
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.336755,13.49264356,13.47874855,13.15663085,12.80849756,12.71260266,13.69841428,13.28016914,12.39988438,12.52930692
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,10.35143285,10.69003257,11.02863229,11.02863229,11.02863229,11.02863229,11.02863229,..,..,..
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,92.6,90.9,93.6,94.7,..,..,..,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.891427827,1.887564481,1.848303852,1.948574431,2.126836838,2.245285771,2.071658962,..,..,..
Indonesia,IDN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,61.6,60,59.4,63.6,..,..,..,..,..,..
Indonesia,IDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,43.4238447,46.77406625,47.95567377,46.96393572,47.23182828,47.12942183,53.69435263,54.31463046,51.13024633,50.37008344
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,808.4189721,910,956,1021,1064,1084,..,..,..,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,880.121002,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.6659846,21.16017926,19.08899385,20.17730444,21.0027465,18.5915278,17.33116828,21.41655564,24.5037442,21.74658177
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2.92565E+11,3.0785E+11,3.19053E+11,3.53689E+11,3.79852E+11,4.0238E+11,4.17183E+11,4.11272E+11,3.96235E+11,..
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.389,2.345,2.309,2.262,2.234,2.215,2.194,2.175,2.153,..
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,25120732060,19779127977,4541713739,20510310832,18909826044,24993551748,19175077748,21213080330,24702029705,22085914486
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,959541.6,950279,952718,939498,933442.7,927387.3,921332,915276.633,..,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,8.90815E+11,8.60854E+11,9.31877E+11,1.01562E+12,1.04227E+12,1.1191E+12,1.05905E+12,1.18651E+12,1.31908E+12,1.37117E+12
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.006668426,4.8763223,5.033069183,5.069785901,5.17429154,5.01928768,-2.065511829,3.702885628,5.307419348,5.048105771
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3600,3420,3400,3530,3850,4070,3900,4170,4580,4870
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9830,9800,10040,10460,11150,11750,11530,12550,14050,15210
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,9.22996E+11,8.86547E+11,8.90494E+11,9.34208E+11,1.02816E+12,1.09663E+12,1.05919E+12,1.14287E+12,1.26091E+12,1.35259E+12
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.51816E+12,2.53812E+12,2.62883E+12,2.76677E+12,2.97844E+12,3.16689E+12,3.1349E+12,3.43477E+12,3.87044E+12,4.22152E+12
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.60034391,34.06279218,33.8587393,33.7105948,34.57058583,33.78014238,32.34341205,31.44887249,29.74587566,30.5197744
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,9.281733819,8.88659189,7.998417961,8.446123171,8.212824234,8.092030411,8.424664172,7.203446305,7.94130339,..
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,86,87,88,90,89,88,76,72,84,..
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.41419099,20.77746098,18.33234795,19.17819264,22.07156246,19.03624974,15.64100712,18.78820264,20.96215448,19.56908499
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,7.4,7.4,7.4,7.4,7.4,7.6,7.6,7.6,7.8,7.9
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,41.92834213,40.0478624,39.30844398,39.3791548,39.72973745,38.951768,38.23839372,39.84481919,41.43004725,40.21562946
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.443174549,3.98024266,2.438924087,4.292678122,3.818323569,1.5984885,-0.401651435,6.003973221,9.566686845,1.533073673
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.533,69.699,69.798,69.936,70.338,70.518,68.808,67.57,68.25,..
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,39.7918869,34.04304572,30.0622175,32.07266525,35.38732358,30.28853891,28.79246548,36.04656609,40.13611746,35.06075804
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.777855178,0.882266734,0.792220213,0.865191376,0.71892819,0.728563744,0.886584045,0.741786363,0.702587599,..
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,127.0667453,130.8216306,147.24962,164.5351584,119.6084851,126.5946679,130.8110952,133.6505363,114.9005566,..
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.6,27.5,26.4,25.4,24.5,23.6,22.8,22,21.3,..
Indonesia,IDN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,102.5021917,100,101.5418974,101.2075616,100.5608786,100.9991068,98.48086452,100.7706059,..,..
Indonesia,IDN,Net migration,SM.POP.NETM,-37324,-37991,-38653,-39282,-39878,-40567,-24999,-14992,-49997,-49997
Indonesia,IDN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,-381940002.4,-28459999.08,-108279998.8,280190002.4,962690002.4,-693369995.1,1210020020,625900024.4,662700012.2,..
Indonesia,IDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,8551164469,9659168639,8906655811,8989529971,11215344812,11666395059,9650926142,9402427089,13089296495,14466835210
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,136.4725262,137.9969896,139.4660624,140.8767911,142.2445488,143.5846338,144.7963882,144.6473804,..,..
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.159506642,1.110854932,1.058942059,1.006439524,0.966206436,0.937689274,0.840389268,0.694717688,0.636555115,0.735139895
Indonesia,IDN,"Population, total",SP.POP.TOTL,256229761,259091970,261850182,264498852,267066843,269582878,271857970,273753191,275501339,277534122
Indonesia,IDN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,9.7,8.5,6.7,4.3,4.4,3.4,2.8,2.9,2.2,1.8
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,11.3,11.2,10.9,10.6,9.8,9.4,9.8,10.1,9.5,9.4
Indonesia,IDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,..
Indonesia,IDN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,17.7,..,..,..,..,..
Indonesia,IDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,109.713562,109.5289993,107.9649963,106.1960068,104.9741211,104.6110001,103.1429977,103.3820038,102.9860001,..
Indonesia,IDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,14.61652911,12.96669934,12.47382327,12.17664757,12.99328466,12.34853846,10.53699207,11.81544296,13.42388424,..
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,111.0745163,109.3619766,107.2042389,105.6797409,104.8571396,102.5970001,102.4380035,101.9909973,100.6449966,..
Indonesia,IDN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.982280016,0.985639989,0.995899975,0.993650019,0.993399978,..,..,..,..,..
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,85.26289368,89.54357147,89.1707077,91.99198914,94.17591858,95.78399658,98.04399872,99.09700012,98.97200012,..
Indonesia,IDN,Surface area (sq. km),AG.SRF.TOTL.K2,1910931,1913580,1913580,1916820,1916862.2,1916906.77,1916906.77,1916906.77,..,..
Indonesia,IDN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.83552375,10.75348778,10.3363487,9.87729308,10.23014302,9.751961808,8.310105242,9.094009979,10.38012956,..
Indonesia,IDN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,5.063359019,5.268233446,5.268233446,5.268239694,5.268443554,5.268443554,5.268443554,..
Indonesia,IDN,Time required to start a business (days),IC.REG.DURS,53.9,49.3,26.3,24.5,21,12.6,..,..,..,..
Indonesia,IDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,29.91739054,34.60715609,37.47966698,29.43617206,25.13582003,39.48598926,36.8203161,28.8641621,21.75761353,..
Indonesia,IDN,Urban population growth (annual %),SP.URB.GROW,2.459840852,2.390745353,2.318954028,2.239796021,2.177306227,2.123580212,2.005320259,1.834015854,1.754389675,1.83037328
Italy,ITA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,5.675,5.214,4.883,4.438,4.133,3.878,3.881,3.993,3.899,..
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.99786089,2.065236762,1.928373307,1.972684673,1.945420074,1.907295723,2.008186898,1.900611581,1.916182107,1.940005436
Italy,ITA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,18.61469711,18.60828311,18.55803349,18.50778387,18.45753425,18.54520548,18.43561644,..,..,..
Italy,ITA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.9,99.9,99.9,99.9,99.8,99.8,..,..,..
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.38744256,5.563294289,5.498244377,5.437912061,5.376940361,5.311030987,4.732372771,..,..,..
Italy,ITA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5002.40668,..,..,..,..,..,..,..,..,..
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2414.484002,2481.754645,..,..,..,..,..,..,..,..
Italy,ITA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.10882819,29.71598237,29.32789075,30.73373332,31.3535542,31.60241973,29.43227703,32.11291448,36.50740165,35.05454365
Italy,ITA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.37,1.35,1.34,1.32,1.29,1.27,1.24,1.25,1.24,..
Italy,ITA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,17032744039,13303439230,25656663795,11138429977,44249715319,35760550299,-17050399621,24902365871,62728326244,33135362307
Italy,ITA,Forest area (sq. km),AG.LND.FRST.K2,92432.72,92970.8,93508.9,94047,94585.1,95123.2,95661.3,96199.4,..,..
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2.16201E+12,1.83664E+12,1.87707E+12,1.9618E+12,2.09193E+12,2.0113E+12,1.89746E+12,2.15488E+12,2.06697E+12,2.25485E+12
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.004547542,0.778304351,1.293462732,1.667859041,0.925810941,0.483198317,-8.974192121,8.310239908,3.985897443,0.920692214
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,34910,33000,31970,31380,33850,34910,32440,36420,38370,38200
Italy,ITA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,36200,36640,40040,41810,43510,46840,44770,50540,56410,58650
Italy,ITA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.12231E+12,2.00402E+12,1.93826E+12,1.89945E+12,2.04524E+12,2.08535E+12,1.92801E+12,2.15365E+12,2.26175E+12,2.24458E+12
Italy,ITA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.20045E+12,2.22543E+12,2.42762E+12,2.53122E+12,2.62905E+12,2.79769E+12,2.66083E+12,2.98851E+12,3.32477E+12,3.44647E+12
Italy,ITA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.95920181,17.10726702,17.56102831,18.05407117,18.52746022,18.23967793,17.70074375,21.73748169,23.08911887,20.91707125
Italy,ITA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.735413739,8.150901386,8.289540583,7.804313324,7.475531927,7.7567705,8.585572585,7.769317424,8.76975453,..
Italy,ITA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87,85,87,92,93,94,92,94,94,..
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.21328696,26.70219379,26.03971207,27.87044263,28.94999704,28.2765605,25.83342874,29.95503241,38.13718836,33.67320017
Italy,ITA,Income share held by lowest 20%,SI.DST.FRST.20,6.2,5.9,6.1,6,6.1,6.3,6.3,6.5,..,..
Italy,ITA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.79842911,20.85638428,21.21794438,21.30040502,21.45015172,21.52700987,21.55892846,23.1961729,23.54411131,23.12581484
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.913241262,0.931863575,1.13435002,0.726343221,1.068132047,0.938114135,1.579171457,1.258371457,3.604580166,5.273214455
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.0902439,82.54390244,83.24390244,82.94634146,83.34634146,83.49756098,82.19512195,82.64634146,82.9,..
Italy,ITA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,46.44711071,47.2553185,46.27020938,48.9622725,50.32504811,50.35165778,48.83677133,54.90136221,65.45139154,58.38935148
Italy,ITA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.282969654,1.208228253,1.334835252,1.357370481,1.359291011,1.311509625,1.739631667,1.720062831,1.679092338,..
Italy,ITA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,149.0557814,145.5869288,142.9771615,139.776512,139.1884938,133.0713342,130.3870472,131.86107,132.971226,..
Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.6,3.5,3.4,3.3,3.2,3,2.9,2.8,2.6,..
Italy,ITA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,97.21733023,100,102.6615042,99.74062006,98.55294463,100.941574,104.715058,99.13694753,..,..
Italy,ITA,Net migration,SM.POP.NETM,50102,34031,49591,70475,75863,21615,28021,28021,58496,58496
Italy,ITA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,10099257246,9607744315,9512833704,9742186172,9899652023,10458515879,9888526922,10508060201,10529552165,12102901534
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,205.5645581,205.3665384,205.0179495,204.7109374,204.3222259,201.9805456,200.9991005,199.9654163,..,..
Italy,ITA,Population growth (annual %),SP.POP.GROW,0.917504096,-0.096376133,-0.169884073,-0.149861117,-0.19006364,-1.153028424,-0.487095092,-0.515599999,-0.326488181,-0.304633383
Italy,ITA,"Population, total",SP.POP.TOTL,60789140,60730582,60627498,60536709,60421760,59729081,59438851,59133173,58940425,58761146
Italy,ITA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.2,1.9,1.6,1.4,1.5,1,0.8,0.8,..,..
Italy,ITA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,19.9,20.6,20.3,20.3,20.1,20,20.1,20.1,..,..
Italy,ITA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,..
Italy,ITA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.31764984,98.94875336,98.48940277,99.56876373,98.83190918,98.36759186,98.71849823,98.23879242,..,..
Italy,ITA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,26.7614908,26.56910451,26.95999285,26.48433185,26.12793831,26.61038038,26.81629708,27.16398272,27.04043282,..
Italy,ITA,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.7507019,100.3701706,99.81089783,102.8010864,102.8929977,102.9574966,102.6346893,101.617157,..,..
Italy,ITA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.994589984,0.996529996,1.002699971,0.984040022,0.978990018,0.983399987,0.990440011,..,..,..
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.1212387,101.2275238,100.742157,101.0091324,101.5253677,101.7405472,101.8347473,102.3312836,..,..
Italy,ITA,Surface area (sq. km),AG.SRF.TOTL.K2,302069,302069,302069,302069,302069,302068,302068,302068,..,..
Italy,ITA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,24.84107219,24.73952717,25.07030955,24.68367944,24.2381807,24.5767049,24.75958016,25.04853906,24.92345553,..
Italy,ITA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,13.34644424,13.3653061,13.3653061,13.33487228,13.95259199,13.95229275,14.54395132,..
Italy,ITA,Time required to start a business (days),IC.REG.DURS,11.5,11,11,11,11,11,..,..,..,..
